order,config_id,model,family,dataset,task,seed,metric,value,source
13,hef_linear_bge,HEF-linear + BGE,hef_linear,walmart_amazon,ranking,20260725,ndcg_at_100,0.9541857693551894,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/walmart_amazon/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,walmart_amazon,ranking,20260726,hits_at_1,0.9083969465648855,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/walmart_amazon/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,walmart_amazon,ranking,20260726,hits_at_100,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/walmart_amazon/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,walmart_amazon,ranking,20260726,hits_at_100_end_to_end,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/walmart_amazon/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,walmart_amazon,ranking,20260726,mrr_at_100,0.9418029807342784,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/walmart_amazon/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,walmart_amazon,ranking,20260726,ndcg_at_100,0.9541857693551894,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/walmart_amazon/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,walmart_amazon,ranking,20260727,hits_at_1,0.9083969465648855,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/walmart_amazon/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,walmart_amazon,ranking,20260727,hits_at_100,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/walmart_amazon/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,walmart_amazon,ranking,20260727,hits_at_100_end_to_end,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/walmart_amazon/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,walmart_amazon,ranking,20260727,mrr_at_100,0.9418029807342784,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/walmart_amazon/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,walmart_amazon,ranking,20260727,ndcg_at_100,0.9541857693551894,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/walmart_amazon/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,wdc_80_medium_seen,classification,20260725,f1,0.4480796586059744,exp03_full_matrix_finalize_20260819/inventory/exp01_final/wdc_80_medium_seen/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,wdc_80_medium_seen,classification,20260726,f1,0.4480796586059744,exp03_full_matrix_finalize_20260819/inventory/exp01_final/wdc_80_medium_seen/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,wdc_80_medium_seen,classification,20260727,f1,0.4480796586059744,exp03_full_matrix_finalize_20260819/inventory/exp01_final/wdc_80_medium_seen/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,wdc_80_medium_seen,ranking,20260725,hits_at_1,0.43661971830985913,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/wdc_80_medium_seen/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,wdc_80_medium_seen,ranking,20260725,hits_at_100,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/wdc_80_medium_seen/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,wdc_80_medium_seen,ranking,20260725,hits_at_100_end_to_end,0.994,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/wdc_80_medium_seen/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,wdc_80_medium_seen,ranking,20260725,mrr_at_100,0.6117964598486484,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/wdc_80_medium_seen/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,wdc_80_medium_seen,ranking,20260725,ndcg_at_100,0.7040234823826396,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/wdc_80_medium_seen/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,wdc_80_medium_seen,ranking,20260726,hits_at_1,0.43661971830985913,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/wdc_80_medium_seen/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,wdc_80_medium_seen,ranking,20260726,hits_at_100,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/wdc_80_medium_seen/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,wdc_80_medium_seen,ranking,20260726,hits_at_100_end_to_end,0.994,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/wdc_80_medium_seen/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,wdc_80_medium_seen,ranking,20260726,mrr_at_100,0.6117964598486484,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/wdc_80_medium_seen/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,wdc_80_medium_seen,ranking,20260726,ndcg_at_100,0.7040234823826396,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/wdc_80_medium_seen/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,wdc_80_medium_seen,ranking,20260727,hits_at_1,0.43661971830985913,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/wdc_80_medium_seen/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,wdc_80_medium_seen,ranking,20260727,hits_at_100,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/wdc_80_medium_seen/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,wdc_80_medium_seen,ranking,20260727,hits_at_100_end_to_end,0.994,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/wdc_80_medium_seen/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,wdc_80_medium_seen,ranking,20260727,mrr_at_100,0.6117964598486484,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/wdc_80_medium_seen/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,wdc_80_medium_seen,ranking,20260727,ndcg_at_100,0.7040234823826396,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/wdc_80_medium_seen/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,wdc_80_medium_unseen,classification,20260725,f1,0.5190839694656488,exp03_full_matrix_finalize_20260819/inventory/exp01_final/wdc_80_medium_unseen/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,wdc_80_medium_unseen,classification,20260726,f1,0.5190839694656488,exp03_full_matrix_finalize_20260819/inventory/exp01_final/wdc_80_medium_unseen/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,wdc_80_medium_unseen,classification,20260727,f1,0.5190839694656488,exp03_full_matrix_finalize_20260819/inventory/exp01_final/wdc_80_medium_unseen/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,wdc_80_medium_unseen,ranking,20260725,hits_at_1,0.592741935483871,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/wdc_80_medium_unseen/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,wdc_80_medium_unseen,ranking,20260725,hits_at_100,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/wdc_80_medium_unseen/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,wdc_80_medium_unseen,ranking,20260725,hits_at_100_end_to_end,0.992,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/wdc_80_medium_unseen/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,wdc_80_medium_unseen,ranking,20260725,mrr_at_100,0.7319693495348738,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/wdc_80_medium_unseen/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,wdc_80_medium_unseen,ranking,20260725,ndcg_at_100,0.7969904133086898,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/wdc_80_medium_unseen/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,wdc_80_medium_unseen,ranking,20260726,hits_at_1,0.592741935483871,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/wdc_80_medium_unseen/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,wdc_80_medium_unseen,ranking,20260726,hits_at_100,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/wdc_80_medium_unseen/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,wdc_80_medium_unseen,ranking,20260726,hits_at_100_end_to_end,0.992,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/wdc_80_medium_unseen/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,wdc_80_medium_unseen,ranking,20260726,mrr_at_100,0.7319693495348738,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/wdc_80_medium_unseen/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,wdc_80_medium_unseen,ranking,20260726,ndcg_at_100,0.7969904133086898,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/wdc_80_medium_unseen/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,wdc_80_medium_unseen,ranking,20260727,hits_at_1,0.592741935483871,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/wdc_80_medium_unseen/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,wdc_80_medium_unseen,ranking,20260727,hits_at_100,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/wdc_80_medium_unseen/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,wdc_80_medium_unseen,ranking,20260727,hits_at_100_end_to_end,0.992,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/wdc_80_medium_unseen/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,wdc_80_medium_unseen,ranking,20260727,mrr_at_100,0.7319693495348738,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/wdc_80_medium_unseen/metrics.json
13,hef_linear_bge,HEF-linear + BGE,hef_linear,wdc_80_medium_unseen,ranking,20260727,ndcg_at_100,0.7969904133086898,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/wdc_80_medium_unseen/metrics.json
14,hef_linear_gte,HEF-linear + GTE,hef_linear,abt_buy,classification,20260725,f1,0.6770601336302895,exp03_full_matrix_finalize_20260819/inventory/exp01_final/abt_buy/Alibaba-NLP__gte-base-en-v1.5/a829fd0e060bb84554da0dfd354d0de0f7712b7f/metrics.json
14,hef_linear_gte,HEF-linear + GTE,hef_linear,abt_buy,classification,20260726,f1,0.6770601336302895,exp03_full_matrix_finalize_20260819/inventory/exp01_final/abt_buy/Alibaba-NLP__gte-base-en-v1.5/a829fd0e060bb84554da0dfd354d0de0f7712b7f/metrics.json
14,hef_linear_gte,HEF-linear + GTE,hef_linear,abt_buy,classification,20260727,f1,0.6770601336302895,exp03_full_matrix_finalize_20260819/inventory/exp01_final/abt_buy/Alibaba-NLP__gte-base-en-v1.5/a829fd0e060bb84554da0dfd354d0de0f7712b7f/metrics.json
14,hef_linear_gte,HEF-linear + GTE,hef_linear,abt_buy,ranking,20260725,hits_at_1,0.8571428571428571,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/abt_buy/metrics.json
14,hef_linear_gte,HEF-linear + GTE,hef_linear,abt_buy,ranking,20260725,hits_at_100,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/abt_buy/metrics.json
14,hef_linear_gte,HEF-linear + GTE,hef_linear,abt_buy,ranking,20260725,hits_at_100_end_to_end,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/abt_buy/metrics.json
14,hef_linear_gte,HEF-linear + GTE,hef_linear,abt_buy,ranking,20260725,mrr_at_100,0.9131983096268811,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/abt_buy/metrics.json
14,hef_linear_gte,HEF-linear + GTE,hef_linear,abt_buy,ranking,20260725,ndcg_at_100,0.9341407668019847,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/abt_buy/metrics.json
14,hef_linear_gte,HEF-linear + GTE,hef_linear,abt_buy,ranking,20260726,hits_at_1,0.8571428571428571,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/abt_buy/metrics.json
14,hef_linear_gte,HEF-linear + GTE,hef_linear,abt_buy,ranking,20260726,hits_at_100,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/abt_buy/metrics.json
14,hef_linear_gte,HEF-linear + GTE,hef_linear,abt_buy,ranking,20260726,hits_at_100_end_to_end,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/abt_buy/metrics.json
14,hef_linear_gte,HEF-linear + GTE,hef_linear,abt_buy,ranking,20260726,mrr_at_100,0.9131983096268811,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/abt_buy/metrics.json
14,hef_linear_gte,HEF-linear + GTE,hef_linear,abt_buy,ranking,20260726,ndcg_at_100,0.9341407668019847,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/abt_buy/metrics.json
14,hef_linear_gte,HEF-linear + GTE,hef_linear,abt_buy,ranking,20260727,hits_at_1,0.8571428571428571,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/abt_buy/metrics.json
14,hef_linear_gte,HEF-linear + GTE,hef_linear,abt_buy,ranking,20260727,hits_at_100,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/abt_buy/metrics.json
14,hef_linear_gte,HEF-linear + GTE,hef_linear,abt_buy,ranking,20260727,hits_at_100_end_to_end,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/abt_buy/metrics.json
14,hef_linear_gte,HEF-linear + GTE,hef_linear,abt_buy,ranking,20260727,mrr_at_100,0.9131983096268811,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/abt_buy/metrics.json
14,hef_linear_gte,HEF-linear + GTE,hef_linear,abt_buy,ranking,20260727,ndcg_at_100,0.9341407668019847,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/abt_buy/metrics.json
14,hef_linear_gte,HEF-linear + GTE,hef_linear,amazon_google,classification,20260725,f1,0.5764499121265377,exp03_full_matrix_finalize_20260819/inventory/exp01_final/amazon_google/Alibaba-NLP__gte-base-en-v1.5/a829fd0e060bb84554da0dfd354d0de0f7712b7f/metrics.json
14,hef_linear_gte,HEF-linear + GTE,hef_linear,amazon_google,classification,20260726,f1,0.5764499121265377,exp03_full_matrix_finalize_20260819/inventory/exp01_final/amazon_google/Alibaba-NLP__gte-base-en-v1.5/a829fd0e060bb84554da0dfd354d0de0f7712b7f/metrics.json
14,hef_linear_gte,HEF-linear + GTE,hef_linear,amazon_google,classification,20260727,f1,0.5764499121265377,exp03_full_matrix_finalize_20260819/inventory/exp01_final/amazon_google/Alibaba-NLP__gte-base-en-v1.5/a829fd0e060bb84554da0dfd354d0de0f7712b7f/metrics.json
14,hef_linear_gte,HEF-linear + GTE,hef_linear,amazon_google,ranking,20260725,hits_at_1,0.8518518518518519,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/amazon_google/metrics.json
14,hef_linear_gte,HEF-linear + GTE,hef_linear,amazon_google,ranking,20260725,hits_at_100,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/amazon_google/metrics.json
14,hef_linear_gte,HEF-linear + GTE,hef_linear,amazon_google,ranking,20260725,hits_at_100_end_to_end,0.9938650306748467,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/amazon_google/metrics.json
14,hef_linear_gte,HEF-linear + GTE,hef_linear,amazon_google,ranking,20260725,mrr_at_100,0.9128159905937683,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/amazon_google/metrics.json
14,hef_linear_gte,HEF-linear + GTE,hef_linear,amazon_google,ranking,20260725,ndcg_at_100,0.9342714061455544,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/amazon_google/metrics.json
14,hef_linear_gte,HEF-linear + GTE,hef_linear,amazon_google,ranking,20260726,hits_at_1,0.8518518518518519,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/amazon_google/metrics.json
14,hef_linear_gte,HEF-linear + GTE,hef_linear,amazon_google,ranking,20260726,hits_at_100,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/amazon_google/metrics.json
14,hef_linear_gte,HEF-linear + GTE,hef_linear,amazon_google,ranking,20260726,hits_at_100_end_to_end,0.9938650306748467,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/amazon_google/metrics.json
14,hef_linear_gte,HEF-linear + GTE,hef_linear,amazon_google,ranking,20260726,mrr_at_100,0.9128159905937683,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/amazon_google/metrics.json
14,hef_linear_gte,HEF-linear + GTE,hef_linear,amazon_google,ranking,20260726,ndcg_at_100,0.9342714061455544,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/amazon_google/metrics.json
14,hef_linear_gte,HEF-linear + GTE,hef_linear,amazon_google,ranking,20260727,hits_at_1,0.8518518518518519,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/amazon_google/metrics.json
14,hef_linear_gte,HEF-linear + GTE,hef_linear,amazon_google,ranking,20260727,hits_at_100,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/amazon_google/metrics.json
14,hef_linear_gte,HEF-linear + GTE,hef_linear,amazon_google,ranking,20260727,hits_at_100_end_to_end,0.9938650306748467,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/amazon_google/metrics.json
14,hef_linear_gte,HEF-linear + GTE,hef_linear,amazon_google,ranking,20260727,mrr_at_100,0.9128159905937683,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/amazon_google/metrics.json
14,hef_linear_gte,HEF-linear + GTE,hef_linear,amazon_google,ranking,20260727,ndcg_at_100,0.9342714061455544,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/amazon_google/metrics.json
