family,dataset,mask_probability,mask_seed,left_model,right_model,metric,comparison_type,left_mean,right_mean,paired_difference,ci95_lower,ci95_upper,effect_size_paired_dz,probability_of_superiority,raw_p_value,queries,holm_adjusted_p_value,statistically_supported_0_05
public__amazon_google__p00__seed20260725__reciprocal_rank,amazon_google,0.0,20260725,jina_finetuned,roberta_finetuned,reciprocal_rank,within_standalone,0.9255623721881391,0.9172947706690039,0.008267601519135262,-0.018376424189307624,0.036415790242477354,0.046940614473261304,0.5061349693251533,0.5496,163,1.0,False
public__amazon_google__p00__seed20260725__hit_at_1,amazon_google,0.0,20260725,jina_finetuned,roberta_finetuned,hit_at_1,within_standalone,0.8711656441717791,0.8588957055214724,0.012269938650306749,-0.03067484662576687,0.05521472392638037,0.04177503677329009,0.5061349693251534,0.6736,163,1.0,False
public__amazon_google__p00__seed20260725__reciprocal_rank,amazon_google,0.0,20260725,official_ditto_plain,official_ditto_mixda,reciprocal_rank,within_standalone,0.9470935097899036,0.9433882309198081,0.0037052788700956576,-0.021338125632604163,0.027742728288064997,0.023095252836442294,0.5061349693251533,0.7584,163,1.0,False
public__amazon_google__p00__seed20260725__hit_at_1,amazon_google,0.0,20260725,official_ditto_plain,official_ditto_mixda,hit_at_1,within_standalone,0.9079754601226994,0.901840490797546,0.006134969325153374,-0.04294478527607362,0.05521472392638037,0.020165690818834785,0.5030674846625767,0.8826,163,1.0,False
public__amazon_google__p00__seed20260725__reciprocal_rank,amazon_google,0.0,20260725,hef_linear_bert,hef_linear_bge,reciprocal_rank,within_linear,0.902893011328594,0.9154907975460123,-0.01259778621741812,-0.031061325348135164,0.004726198591229267,-0.10748475549571253,0.47852760736196315,0.1674,163,1.0,False
public__amazon_google__p00__seed20260725__hit_at_1,amazon_google,0.0,20260725,hef_linear_bert,hef_linear_bge,hit_at_1,within_linear,0.8404907975460123,0.8588957055214724,-0.018404907975460124,-0.049079754601226995,0.012269938650306749,-0.08889180939462417,0.49079754601226994,0.327,163,1.0,False
public__amazon_google__p00__seed20260725__reciprocal_rank,amazon_google,0.0,20260725,hef_gbdt_e5_roberta_oof,hef_gbdt_e5_jina_oof,reciprocal_rank,within_gbdt,0.9283571915473756,0.9228016359918202,0.005555555555555557,-0.022017723244717107,0.03282464212678933,0.030594728982255428,0.5061349693251533,0.6944,163,1.0,False
public__amazon_google__p00__seed20260725__hit_at_1,amazon_google,0.0,20260725,hef_gbdt_e5_roberta_oof,hef_gbdt_e5_jina_oof,hit_at_1,within_gbdt,0.8834355828220859,0.8650306748466258,0.018404907975460124,-0.024539877300613498,0.06748466257668712,0.06059632940996721,0.50920245398773,0.5004,163,1.0,False
public__amazon_google__p00__seed20260725__reciprocal_rank,amazon_google,0.0,20260725,joint_neural_hef_roberta,joint_neural_hef_jina,reciprocal_rank,within_joint,0.9437627811860939,0.9667689161554193,-0.023006134969325152,-0.04754601226993865,-1.362236840030867e-18,-0.1492112649340454,0.4723926380368098,0.0502,163,0.502,False
public__amazon_google__p00__seed20260725__hit_at_1,amazon_google,0.0,20260725,joint_neural_hef_roberta,joint_neural_hef_jina,hit_at_1,within_joint,0.901840490797546,0.9386503067484663,-0.03680981595092025,-0.07975460122699386,0.006134969325153374,-0.13650996053458286,0.4815950920245399,0.1072,163,1.0,False
public__amazon_google__p10__seed20260725__reciprocal_rank,amazon_google,0.1,20260725,jina_finetuned,hef_linear_bert,reciprocal_rank,cross_family,0.8375131221667418,0.7853847231698354,0.05212839899690643,0.013987949599900415,0.09361830712811857,0.20087602741154406,0.5398773006134969,0.0086,163,0.086,False
public__amazon_google__p10__seed20260725__hit_at_1,amazon_google,0.1,20260725,jina_finetuned,hef_linear_bert,hit_at_1,cross_family,0.7791411042944786,0.7239263803680982,0.05521472392638037,-0.006134969325153374,0.1165644171779141,0.14197183126407278,0.5276073619631901,0.0862,163,0.7758,False
public__amazon_google__p10__seed20260725__reciprocal_rank,amazon_google,0.1,20260725,jina_finetuned,hef_gbdt_e5_roberta_oof,reciprocal_rank,cross_family,0.8375131221667418,0.832248346454077,0.005264775712664855,-0.02627100925440927,0.03742391304239343,0.025085270427428755,0.5276073619631901,0.738,163,1.0,False
public__amazon_google__p10__seed20260725__hit_at_1,amazon_google,0.1,20260725,jina_finetuned,hef_gbdt_e5_roberta_oof,hit_at_1,cross_family,0.7791411042944786,0.7852760736196319,-0.006134969325153374,-0.06134969325153374,0.04294478527607362,-0.017916914823185415,0.49693251533742333,0.8926,163,1.0,False
public__amazon_google__p10__seed20260725__reciprocal_rank,amazon_google,0.1,20260725,jina_finetuned,joint_neural_hef_roberta,reciprocal_rank,cross_family,0.8375131221667418,0.817315259369371,0.020197862797370653,-0.018289272630915475,0.06109412836435876,0.0777498184643731,0.5153374233128835,0.3236,163,1.0,False
public__amazon_google__p10__seed20260725__hit_at_1,amazon_google,0.1,20260725,jina_finetuned,joint_neural_hef_roberta,hit_at_1,cross_family,0.7791411042944786,0.7668711656441718,0.012269938650306749,-0.04294478527607362,0.0736196319018405,0.031894545897520714,0.5061349693251533,0.7586,163,1.0,False
public__amazon_google__p10__seed20260725__reciprocal_rank,amazon_google,0.1,20260725,hef_linear_bert,hef_gbdt_e5_roberta_oof,reciprocal_rank,cross_family,0.7853847231698354,0.832248346454077,-0.046863623284241575,-0.08803403997685265,-0.007878132698976071,-0.17769845866813547,0.4662576687116564,0.0144,163,0.1296,False
public__amazon_google__p10__seed20260725__hit_at_1,amazon_google,0.1,20260725,hef_linear_bert,hef_gbdt_e5_roberta_oof,hit_at_1,cross_family,0.7239263803680982,0.7852760736196319,-0.06134969325153374,-0.12269938650306748,0.0,-0.1492112649340454,0.46932515337423314,0.0688,163,0.688,False
public__amazon_google__p10__seed20260725__reciprocal_rank,amazon_google,0.1,20260725,hef_linear_bert,joint_neural_hef_roberta,reciprocal_rank,cross_family,0.7853847231698354,0.817315259369371,-0.03193053619953578,-0.07510189287101633,0.009687861521819002,-0.11484213650018818,0.4601226993865031,0.1336,163,0.9352,False
public__amazon_google__p10__seed20260725__hit_at_1,amazon_google,0.1,20260725,hef_linear_bert,joint_neural_hef_roberta,hit_at_1,cross_family,0.7239263803680982,0.7668711656441718,-0.04294478527607362,-0.11042944785276074,0.018404907975460124,-0.10203088092990319,0.4785276073619632,0.2238,163,1.0,False
public__amazon_google__p10__seed20260725__reciprocal_rank,amazon_google,0.1,20260725,hef_gbdt_e5_roberta_oof,joint_neural_hef_roberta,reciprocal_rank,cross_family,0.832248346454077,0.817315259369371,0.014933087084705797,-0.02004330097181381,0.050150961489434535,0.06550354606377932,0.5153374233128835,0.3972,163,1.0,False
public__amazon_google__p10__seed20260725__hit_at_1,amazon_google,0.1,20260725,hef_gbdt_e5_roberta_oof,joint_neural_hef_roberta,hit_at_1,cross_family,0.7852760736196319,0.7668711656441718,0.018404907975460124,-0.03067484662576687,0.06748466257668712,0.05690797377051236,0.5092024539877301,0.534,163,1.0,False
public__amazon_google__p10__seed20260725__reciprocal_rank,amazon_google,0.1,20260725,jina_finetuned,roberta_finetuned,reciprocal_rank,within_standalone,0.8375131221667418,0.8287818425333262,0.008731279633415722,-0.02161678888284836,0.03987495469886535,0.0432318568400286,0.5306748466257669,0.5722,163,1.0,False
public__amazon_google__p10__seed20260725__hit_at_1,amazon_google,0.1,20260725,jina_finetuned,roberta_finetuned,hit_at_1,within_standalone,0.7791411042944786,0.7791411042944786,0.0,-0.049079754601226995,0.049079754601226995,0.0,0.5,1.0,163,1.0,False
public__amazon_google__p10__seed20260725__reciprocal_rank,amazon_google,0.1,20260725,official_ditto_plain,official_ditto_mixda,reciprocal_rank,within_standalone,0.8215123714278919,0.8146517428957192,0.006860628532172724,-0.015439393275799677,0.029310087393585964,0.04654936504225002,0.48466257668711654,0.53,163,1.0,False
public__amazon_google__p10__seed20260725__hit_at_1,amazon_google,0.1,20260725,official_ditto_plain,official_ditto_mixda,hit_at_1,within_standalone,0.7791411042944786,0.754601226993865,0.024539877300613498,-0.018404907975460124,0.06748466257668712,0.09053631865310444,0.5122699386503068,0.3006,163,1.0,False
public__amazon_google__p10__seed20260725__reciprocal_rank,amazon_google,0.1,20260725,hef_linear_bert,hef_linear_bge,reciprocal_rank,within_linear,0.7853847231698354,0.8238770729117182,-0.0384923497418828,-0.06529778078432764,-0.014307770071859106,-0.22990570481535744,0.4570552147239264,0.0004,163,0.0044,True
public__amazon_google__p10__seed20260725__hit_at_1,amazon_google,0.1,20260725,hef_linear_bert,hef_linear_bge,hit_at_1,within_linear,0.7239263803680982,0.7791411042944786,-0.05521472392638037,-0.09815950920245399,-0.018404907975460124,-0.21684745742674297,0.4723926380368098,0.0034,163,0.037399999999999996,True
public__amazon_google__p10__seed20260725__reciprocal_rank,amazon_google,0.1,20260725,hef_gbdt_e5_roberta_oof,hef_gbdt_e5_jina_oof,reciprocal_rank,within_gbdt,0.832248346454077,0.8410936949894007,-0.00884534853532361,-0.04089195581401718,0.021802689649074856,-0.04315386921610402,0.4662576687116564,0.5736,163,1.0,False
public__amazon_google__p10__seed20260725__hit_at_1,amazon_google,0.1,20260725,hef_gbdt_e5_roberta_oof,hef_gbdt_e5_jina_oof,hit_at_1,within_gbdt,0.7852760736196319,0.7791411042944786,0.006134969325153374,-0.049079754601226995,0.06134969325153374,0.017916914823185415,0.5030674846625767,0.8934,163,1.0,False
public__amazon_google__p10__seed20260725__reciprocal_rank,amazon_google,0.1,20260725,joint_neural_hef_roberta,joint_neural_hef_jina,reciprocal_rank,within_joint,0.817315259369371,0.842661239796246,-0.02534598042687506,-0.048709865783526624,-0.0029236309365209888,-0.16859618725993814,0.4601226993865031,0.0252,163,0.2016,False
public__amazon_google__p10__seed20260725__hit_at_1,amazon_google,0.1,20260725,joint_neural_hef_roberta,joint_neural_hef_jina,hit_at_1,within_joint,0.7668711656441718,0.7975460122699386,-0.03067484662576687,-0.0736196319018405,0.006134969325153374,-0.11854754894704686,0.48466257668711654,0.1684,163,1.0,False
public__amazon_google__p10__seed20260726__reciprocal_rank,amazon_google,0.1,20260726,jina_finetuned,hef_linear_bert,reciprocal_rank,cross_family,0.7922827244898344,0.770984440407473,0.02129828408236141,-0.0170378020411364,0.05985178852589017,0.08648340682025961,0.5644171779141105,0.2666,163,1.0,False
public__amazon_google__p10__seed20260726__hit_at_1,amazon_google,0.1,20260726,jina_finetuned,hef_linear_bert,hit_at_1,cross_family,0.7055214723926381,0.7116564417177914,-0.006134969325153374,-0.06748466257668712,0.05521472392638037,-0.015618998843038032,0.49693251533742333,0.9184,163,1.0,False
public__amazon_google__p10__seed20260726__reciprocal_rank,amazon_google,0.1,20260726,jina_finetuned,hef_gbdt_e5_roberta_oof,reciprocal_rank,cross_family,0.7922827244898344,0.7948973652777789,-0.0026146407879444732,-0.03367138726024552,0.028581016867242605,-0.012835887849404797,0.50920245398773,0.8672,163,1.0,False
public__amazon_google__p10__seed20260726__hit_at_1,amazon_google,0.1,20260726,jina_finetuned,hef_gbdt_e5_roberta_oof,hit_at_1,cross_family,0.7055214723926381,0.7300613496932515,-0.024539877300613498,-0.07975460122699386,0.03067484662576687,-0.0700137393835334,0.48773006134969327,0.4272,163,1.0,False
public__amazon_google__p10__seed20260726__reciprocal_rank,amazon_google,0.1,20260726,jina_finetuned,joint_neural_hef_roberta,reciprocal_rank,cross_family,0.7922827244898344,0.8000953054621324,-0.007812580972298037,-0.0435272452429484,0.02881125841529699,-0.03331784085359412,0.5061349693251533,0.6498,163,1.0,False
public__amazon_google__p10__seed20260726__hit_at_1,amazon_google,0.1,20260726,jina_finetuned,joint_neural_hef_roberta,hit_at_1,cross_family,0.7055214723926381,0.7361963190184049,-0.03067484662576687,-0.09202453987730061,0.03067484662576687,-0.07832604499879574,0.48466257668711654,0.3514,163,1.0,False
public__amazon_google__p10__seed20260726__reciprocal_rank,amazon_google,0.1,20260726,hef_linear_bert,hef_gbdt_e5_roberta_oof,reciprocal_rank,cross_family,0.770984440407473,0.7948973652777789,-0.02391292487030589,-0.05748700629468302,0.009030696855004973,-0.11001978125445432,0.4478527607361963,0.1542,163,1.0,False
public__amazon_google__p10__seed20260726__hit_at_1,amazon_google,0.1,20260726,hef_linear_bert,hef_gbdt_e5_roberta_oof,hit_at_1,cross_family,0.7116564417177914,0.7300613496932515,-0.018404907975460124,-0.0736196319018405,0.03680981595092025,-0.0538203247504273,0.49079754601226994,0.5504,163,1.0,False
public__amazon_google__p10__seed20260726__reciprocal_rank,amazon_google,0.1,20260726,hef_linear_bert,joint_neural_hef_roberta,reciprocal_rank,cross_family,0.770984440407473,0.8000953054621324,-0.029110865054659454,-0.06958216905054053,0.009659110723722743,-0.11324603181782178,0.4662576687116564,0.1384,163,1.0,False
public__amazon_google__p10__seed20260726__hit_at_1,amazon_google,0.1,20260726,hef_linear_bert,joint_neural_hef_roberta,hit_at_1,cross_family,0.7116564417177914,0.7361963190184049,-0.024539877300613498,-0.07975460122699386,0.03067484662576687,-0.06388725408721445,0.4877300613496932,0.4668,163,1.0,False
public__amazon_google__p10__seed20260726__reciprocal_rank,amazon_google,0.1,20260726,hef_gbdt_e5_roberta_oof,joint_neural_hef_roberta,reciprocal_rank,cross_family,0.7948973652777789,0.8000953054621324,-0.005197940184353555,-0.035534512896819706,0.025157651201158877,-0.026223271610948905,0.47239263803680986,0.728,163,1.0,False
public__amazon_google__p10__seed20260726__hit_at_1,amazon_google,0.1,20260726,hef_gbdt_e5_roberta_oof,joint_neural_hef_roberta,hit_at_1,cross_family,0.7300613496932515,0.7361963190184049,-0.006134969325153374,-0.05521472392638037,0.04294478527607362,-0.01894191225707738,0.49693251533742333,0.8996,163,1.0,False
public__amazon_google__p10__seed20260726__reciprocal_rank,amazon_google,0.1,20260726,jina_finetuned,roberta_finetuned,reciprocal_rank,within_standalone,0.7922827244898344,0.7827463060842829,0.009536418405551592,-0.01827743390930645,0.03815131289229804,0.05314613648400699,0.5337423312883436,0.4816,163,1.0,False
public__amazon_google__p10__seed20260726__hit_at_1,amazon_google,0.1,20260726,jina_finetuned,roberta_finetuned,hit_at_1,within_standalone,0.7055214723926381,0.7116564417177914,-0.006134969325153374,-0.05521472392638037,0.04294478527607362,-0.02016569081883478,0.49693251533742333,0.8856,163,1.0,False
public__amazon_google__p10__seed20260726__reciprocal_rank,amazon_google,0.1,20260726,official_ditto_plain,official_ditto_mixda,reciprocal_rank,within_standalone,0.8023191285312763,0.8083965075584857,-0.006077379027209259,-0.03344895091543617,0.020610690507616606,-0.0347544785747612,0.4570552147239264,0.6448,163,1.0,False
public__amazon_google__p10__seed20260726__hit_at_1,amazon_google,0.1,20260726,official_ditto_plain,official_ditto_mixda,hit_at_1,within_standalone,0.754601226993865,0.7423312883435583,0.012269938650306749,-0.03067484662576687,0.06134969325153374,0.0417750367732901,0.5061349693251534,0.6814,163,1.0,False
public__amazon_google__p10__seed20260726__reciprocal_rank,amazon_google,0.1,20260726,hef_linear_bert,hef_linear_bge,reciprocal_rank,within_linear,0.770984440407473,0.7850202878591461,-0.014035847451673055,-0.041704611157559135,0.010453381547968453,-0.08161249156754574,0.4785276073619632,0.2902,163,1.0,False
public__amazon_google__p10__seed20260726__hit_at_1,amazon_google,0.1,20260726,hef_linear_bert,hef_linear_bge,hit_at_1,within_linear,0.7116564417177914,0.7300613496932515,-0.018404907975460124,-0.06134969325153374,0.024539877300613498,-0.0708088489665629,0.49079754601226994,0.4374,163,1.0,False
public__amazon_google__p10__seed20260726__reciprocal_rank,amazon_google,0.1,20260726,hef_gbdt_e5_roberta_oof,hef_gbdt_e5_jina_oof,reciprocal_rank,within_gbdt,0.7948973652777789,0.7857611839122153,0.009136181365563559,-0.01793841082816003,0.0363029811105956,0.05128470681786208,0.4815950920245399,0.5114,163,1.0,False
public__amazon_google__p10__seed20260726__hit_at_1,amazon_google,0.1,20260726,hef_gbdt_e5_roberta_oof,hef_gbdt_e5_jina_oof,hit_at_1,within_gbdt,0.7300613496932515,0.7055214723926381,0.024539877300613498,-0.018404907975460124,0.06748466257668712,0.08377100845908056,0.5122699386503068,0.342,163,1.0,False
public__amazon_google__p10__seed20260726__reciprocal_rank,amazon_google,0.1,20260726,joint_neural_hef_roberta,joint_neural_hef_jina,reciprocal_rank,within_joint,0.8000953054621324,0.8414191811062798,-0.0413238756441471,-0.07446012735372963,-0.011226696237961603,-0.2005559630072638,0.46319018404907975,0.0052,163,0.0572,False
public__amazon_google__p10__seed20260726__hit_at_1,amazon_google,0.1,20260726,joint_neural_hef_roberta,joint_neural_hef_jina,hit_at_1,within_joint,0.7361963190184049,0.7914110429447853,-0.05521472392638037,-0.10429447852760736,-0.006134969325153374,-0.17299361516105632,0.47239263803680986,0.0294,163,0.32339999999999997,False
public__amazon_google__p10__seed20260727__reciprocal_rank,amazon_google,0.1,20260727,jina_finetuned,hef_linear_bert,reciprocal_rank,cross_family,0.8801649611465563,0.8097038779299803,0.07046108321657588,0.025981114923991456,0.11681103984296369,0.2388519304459946,0.5613496932515337,0.0018,163,0.018,True
public__amazon_google__p10__seed20260727__hit_at_1,amazon_google,0.1,20260727,jina_finetuned,hef_linear_bert,hit_at_1,cross_family,0.8159509202453987,0.7484662576687117,0.06748466257668712,0.0,0.13496932515337423,0.15615103108092218,0.5337423312883436,0.0544,163,0.5439999999999999,False
public__amazon_google__p10__seed20260727__reciprocal_rank,amazon_google,0.1,20260727,jina_finetuned,hef_gbdt_e5_roberta_oof,reciprocal_rank,cross_family,0.8801649611465563,0.8504885548887621,0.029676406257794354,-0.004292359600852639,0.06566164104995947,0.12997464746056758,0.5429447852760736,0.0894,163,0.6257999999999999,False
public__amazon_google__p10__seed20260727__hit_at_1,amazon_google,0.1,20260727,jina_finetuned,hef_gbdt_e5_roberta_oof,hit_at_1,cross_family,0.8159509202453987,0.7975460122699386,0.018404907975460124,-0.03680981595092025,0.0736196319018405,0.05118623678858337,0.50920245398773,0.579,163,1.0,False
public__amazon_google__p10__seed20260727__reciprocal_rank,amazon_google,0.1,20260727,jina_finetuned,joint_neural_hef_roberta,reciprocal_rank,cross_family,0.8801649611465563,0.8907388270299081,-0.010573865883351918,-0.04690838799221211,0.02712145960158588,-0.04300626143067199,0.4785276073619632,0.577,163,1.0,False
