model_family,dataset,fraction_percent,seed,f1,precision,recall,roc_auc,average_precision,brier,ece,source_metrics
jina_finetuned,abt_buy,5,20260725,0.8266033254156769,0.8093023255813954,0.8446601941747572,0.966821381933799,0.8563871646352538,0.032419323906016144,0.026356592418583177,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_005/seed_20260725/metrics.json
jina_finetuned,abt_buy,5,20260726,0.8110599078341014,0.7719298245614035,0.8543689320388349,0.9537486515641856,0.859665623232173,0.03170496092102028,0.021472414728985135,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_005/seed_20260726/metrics.json
jina_finetuned,abt_buy,5,20260727,0.7926267281105991,0.7543859649122807,0.8349514563106796,0.9754158859933004,0.8696471240464978,0.03537194877355031,0.036986212117795784,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_005/seed_20260727/metrics.json
jina_finetuned,abt_buy,10,20260725,0.8388625592417062,0.8194444444444444,0.8592233009708737,0.9674785669675807,0.9053196227296154,0.028357515010075135,0.0168331359728922,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_010/seed_20260725/metrics.json
jina_finetuned,abt_buy,10,20260726,0.8325123152709359,0.845,0.8203883495145631,0.9626454891273489,0.9116354278773916,0.028282272100814028,0.014274801792565243,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_010/seed_20260726/metrics.json
jina_finetuned,abt_buy,10,20260727,0.8329177057356608,0.8564102564102564,0.8106796116504854,0.9683997615397718,0.9112066273776257,0.03002983377476242,0.01114105790880721,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_010/seed_20260727/metrics.json
jina_finetuned,abt_buy,15,20260725,0.8215158924205379,0.8275862068965517,0.8155339805825242,0.9568003747232159,0.8712052816612883,0.03222382286034275,0.022331780045816284,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_015/seed_20260725/metrics.json
jina_finetuned,abt_buy,15,20260726,0.8240740740740741,0.7876106194690266,0.8640776699029126,0.9662536194856072,0.8602287928063512,0.033273781656982825,0.03220467141776935,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_015/seed_20260726/metrics.json
jina_finetuned,abt_buy,15,20260727,0.8240740740740741,0.7876106194690266,0.8640776699029126,0.9647589848407427,0.8600614879266544,0.03258699715389788,0.030541357247932714,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_015/seed_20260727/metrics.json
jina_finetuned,abt_buy,20,20260725,0.8557692307692307,0.8476190476190476,0.8640776699029126,0.9674416624084484,0.8878135984564153,0.028308644397281507,0.013816967656610377,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_020/seed_20260725/metrics.json
jina_finetuned,abt_buy,20,20260726,0.84688995215311,0.8349056603773585,0.8592233009708737,0.9630883438369388,0.8717629274014943,0.029155406064592066,0.019949430044223247,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_020/seed_20260726/metrics.json
jina_finetuned,abt_buy,20,20260727,0.8439024390243902,0.8480392156862745,0.8398058252427184,0.9704919661613581,0.8803879198754666,0.028923882114127875,0.015358092597761585,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_020/seed_20260727/metrics.json
jina_finetuned,abt_buy,25,20260725,0.8726415094339622,0.8486238532110092,0.8980582524271845,0.978551354113439,0.8823482711821977,0.024499267679922766,0.018513923005389524,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_025/seed_20260725/metrics.json
jina_finetuned,abt_buy,25,20260726,0.8461538461538461,0.8380952380952381,0.8543689320388349,0.9677936751263272,0.8918703719911374,0.02886638252092752,0.01979968046073438,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_025/seed_20260726/metrics.json
jina_finetuned,abt_buy,25,20260727,0.8676470588235294,0.8762376237623762,0.8592233009708737,0.9778004882757054,0.8893813819284456,0.024714089127031477,0.012780765823471613,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_025/seed_20260727/metrics.json
jina_finetuned,abt_buy,30,20260725,0.8678304239401496,0.8923076923076924,0.8446601941747572,0.9718716289104639,0.890489249347012,0.025781944021160613,0.013208704076547933,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_030/seed_20260725/metrics.json
jina_finetuned,abt_buy,30,20260726,0.8780487804878049,0.8823529411764706,0.8737864077669902,0.9783057968545961,0.8988690056912666,0.02243145637363689,0.01302738679623492,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_030/seed_20260726/metrics.json
jina_finetuned,abt_buy,30,20260727,0.8656716417910447,0.8877551020408163,0.8446601941747572,0.982748538011696,0.9159576557579162,0.024550975951023544,0.013685166108128387,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_030/seed_20260727/metrics.json
jina_finetuned,abt_buy,35,20260725,0.8888888888888888,0.8663594470046083,0.912621359223301,0.9774754442741158,0.878231982410362,0.023551504438321432,0.01669771637303836,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_035/seed_20260725/metrics.json
jina_finetuned,abt_buy,35,20260726,0.8888888888888888,0.8663594470046083,0.912621359223301,0.9691591438142282,0.9046032493005234,0.020922809324393794,0.010526889180745111,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_035/seed_20260726/metrics.json
jina_finetuned,abt_buy,35,20260727,0.8729016786570744,0.8625592417061612,0.883495145631068,0.9750014194061206,0.8966921271323809,0.02461327773282347,0.01294839895614238,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_035/seed_20260727/metrics.json
jina_finetuned,abt_buy,40,20260725,0.8855721393034826,0.9081632653061225,0.8640776699029126,0.9770993016521887,0.9145560963600887,0.02171664643769219,0.014773643889614154,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_040/seed_20260725/metrics.json
jina_finetuned,abt_buy,40,20260726,0.8776978417266187,0.8672985781990521,0.8883495145631068,0.9881578947368421,0.9326874300029426,0.025452536829521064,0.020689288114386147,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_040/seed_20260726/metrics.json
jina_finetuned,abt_buy,40,20260727,0.8618266978922716,0.832579185520362,0.8932038834951457,0.9752185885425537,0.9097302185336287,0.027936912528329645,0.02663010922318912,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_040/seed_20260727/metrics.json
jina_finetuned,abt_buy,45,20260725,0.8916256157635468,0.905,0.8786407766990292,0.9709433373076706,0.9092974456314626,0.020756088460490586,0.013269834665412433,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_045/seed_20260725/metrics.json
jina_finetuned,abt_buy,45,20260726,0.8877805486284289,0.9128205128205128,0.8640776699029126,0.9775123488332482,0.9417548143266188,0.02039576393722217,0.014860953096424793,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_045/seed_20260726/metrics.json
jina_finetuned,abt_buy,45,20260727,0.8938271604938272,0.9095477386934674,0.8786407766990292,0.9749006415715664,0.9150875275847061,0.02101250848511651,0.016546842529115684,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_045/seed_20260727/metrics.json
jina_finetuned,abt_buy,50,20260725,0.8775981524249422,0.8370044052863436,0.9223300970873787,0.9795889399875092,0.9207817818825915,0.021619662434516827,0.014485335947230206,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_050/seed_20260725/metrics.json
jina_finetuned,abt_buy,50,20260726,0.8861985472154964,0.8840579710144928,0.8883495145631068,0.9796641685118945,0.9331679419977037,0.02138413661021063,0.015181345844958252,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_050/seed_20260726/metrics.json
jina_finetuned,abt_buy,50,20260727,0.8883610451306413,0.8697674418604651,0.9077669902912622,0.9616121614716404,0.9053880754559112,0.019016625351260225,0.010035188706292301,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_050/seed_20260727/metrics.json
jina_finetuned,abt_buy,55,20260725,0.8687350835322196,0.8544600938967136,0.883495145631068,0.9844262760461022,0.9212481495599356,0.02474042302840586,0.018315311685099506,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_055/seed_20260725/metrics.json
jina_finetuned,abt_buy,55,20260726,0.851581508515815,0.8536585365853658,0.8495145631067961,0.9731036734230398,0.9169919081370673,0.027807812832059478,0.021116418491063223,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_055/seed_20260726/metrics.json
jina_finetuned,abt_buy,55,20260727,0.8746928746928747,0.8855721393034826,0.8640776699029126,0.9723286776812582,0.92253599074333,0.02349895411724335,0.015737726908208245,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_055/seed_20260727/metrics.json
jina_finetuned,abt_buy,60,20260725,0.8833746898263027,0.9035532994923858,0.8640776699029126,0.9824504627263954,0.9277486125965053,0.025234721345322765,0.018959885292991776,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_060/seed_20260725/metrics.json
jina_finetuned,abt_buy,60,20260726,0.8963855421686747,0.8899521531100478,0.9029126213592233,0.990832055867825,0.9424351290575151,0.019530090647123112,0.012575592629374285,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_060/seed_20260726/metrics.json
jina_finetuned,abt_buy,60,20260727,0.9041769041769042,0.9154228855721394,0.8932038834951457,0.9867072616817123,0.9493168657472788,0.01822347384142449,0.01005112683854507,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_060/seed_20260727/metrics.json
jina_finetuned,abt_buy,65,20260725,0.8693467336683417,0.9010416666666666,0.8398058252427184,0.9773036961335377,0.9286193014925763,0.02556732058371898,0.01964809401869766,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_065/seed_20260725/metrics.json
jina_finetuned,abt_buy,65,20260726,0.8866498740554156,0.9214659685863874,0.8543689320388349,0.9778388122409585,0.9068367863678525,0.022120648134496105,0.01517039647842086,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_065/seed_20260726/metrics.json
jina_finetuned,abt_buy,65,20260727,0.8807785888077859,0.8829268292682927,0.8786407766990292,0.9866533242491341,0.9429647460898887,0.020010609455516193,0.012562464286392412,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_065/seed_20260727/metrics.json
jina_finetuned,abt_buy,70,20260725,0.9007263922518159,0.8985507246376812,0.9029126213592233,0.9886915914381422,0.9256731831654912,0.020449186276634848,0.016828094870590907,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_070/seed_20260725/metrics.json
jina_finetuned,abt_buy,70,20260726,0.9032258064516129,0.9238578680203046,0.883495145631068,0.9884488729915404,0.9455071421667736,0.019525761172973055,0.017024769445799587,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_070/seed_20260726/metrics.json
jina_finetuned,abt_buy,70,20260727,0.8787878787878788,0.9157894736842105,0.8446601941747572,0.978400897064668,0.9308054090263718,0.02671893687509133,0.02018986072727636,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_070/seed_20260727/metrics.json
jina_finetuned,abt_buy,75,20260725,0.9037037037037037,0.9195979899497487,0.8883495145631068,0.9713095440867541,0.9300485013044959,0.018925910514315275,0.015173212863506837,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_075/seed_20260725/metrics.json
jina_finetuned,abt_buy,75,20260726,0.9035532994923858,0.9468085106382979,0.8640776699029126,0.9813333901095782,0.9351439372916127,0.023695857302044467,0.020326843567747655,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_075/seed_20260726/metrics.json
jina_finetuned,abt_buy,75,20260727,0.900990099009901,0.9191919191919192,0.883495145631068,0.9800644410378697,0.9319893606916676,0.018552628164275116,0.011455375890758873,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_075/seed_20260727/metrics.json
jina_finetuned,abt_buy,80,20260725,0.8688946015424165,0.9234972677595629,0.8203883495145631,0.972506103446318,0.9319170642693364,0.02443484305046717,0.015564198254282912,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_080/seed_20260725/metrics.json
jina_finetuned,abt_buy,80,20260726,0.8926014319809069,0.8779342723004695,0.9077669902912622,0.9711008913870437,0.942534129684589,0.01963141834087534,0.01600009212192607,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_080/seed_20260726/metrics.json
jina_finetuned,abt_buy,80,20260727,0.8728179551122195,0.8974358974358975,0.8495145631067961,0.9733804576165332,0.9202515321261627,0.021611551044525976,0.014460515371856273,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_080/seed_20260727/metrics.json
jina_finetuned,abt_buy,85,20260725,0.8872901678657075,0.8767772511848341,0.8980582524271845,0.98036109691705,0.9387869047233757,0.01915361987084973,0.01431071328116865,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_085/seed_20260725/metrics.json
jina_finetuned,abt_buy,85,20260726,0.8872549019607843,0.8960396039603961,0.8786407766990292,0.9684906035314824,0.9273006043330542,0.0204746597568241,0.012092242868022221,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_085/seed_20260726/metrics.json
jina_finetuned,abt_buy,85,20260727,0.8905472636815921,0.9132653061224489,0.8689320388349514,0.9554178731618692,0.9234033184524142,0.022116308881363147,0.016031064801812482,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_085/seed_20260727/metrics.json
jina_finetuned,abt_buy,90,20260725,0.8960396039603961,0.9141414141414141,0.8786407766990292,0.9889357292908648,0.9025749817096852,0.02037618751624773,0.01996322263261626,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_090/seed_20260725/metrics.json
jina_finetuned,abt_buy,90,20260726,0.8992628992628993,0.9104477611940298,0.8883495145631068,0.9906844376312951,0.9383529980571061,0.02040780024425262,0.019578353145076176,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_090/seed_20260726/metrics.json
jina_finetuned,abt_buy,90,20260727,0.9064748201438849,0.8957345971563981,0.9174757281553398,0.9758686765457332,0.9267426397946782,0.02159729226479016,0.018361453400022647,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_090/seed_20260727/metrics.json
jina_finetuned,abt_buy,95,20260725,0.9029126213592233,0.9029126213592233,0.9029126213592233,0.973560722193834,0.910203222617129,0.020982954459679667,0.015929859677195506,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_095/seed_20260725/metrics.json
jina_finetuned,abt_buy,95,20260726,0.8943488943488943,0.9054726368159204,0.883495145631068,0.978545676488957,0.9417776474573223,0.018585222977277348,0.008648922857935375,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_095/seed_20260726/metrics.json
jina_finetuned,abt_buy,95,20260727,0.8939393939393939,0.9315789473684211,0.8592233009708737,0.9778884914551751,0.9178647785199536,0.020862041800649215,0.01586203939730539,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_095/seed_20260727/metrics.json
jina_finetuned,abt_buy,100,20260725,0.8878281622911695,0.8732394366197183,0.9029126213592233,0.9747019247146993,0.9347768551184822,0.021676060118738828,0.013849066694836779,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_100/seed_20260725/metrics.json
jina_finetuned,abt_buy,100,20260726,0.9081632653061225,0.956989247311828,0.8640776699029126,0.9893714869698518,0.9579644335280479,0.01869734670934942,0.015580340736498957,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_100/seed_20260726/metrics.json
jina_finetuned,abt_buy,100,20260727,0.8743961352657005,0.8701923076923077,0.8786407766990292,0.976220689263612,0.9159516377458108,0.024166232734696782,0.018713935412999264,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/abt_buy/fraction_100/seed_20260727/metrics.json
jina_finetuned,amazon_google,1,20260725,0.584192439862543,0.4885057471264368,0.7264957264957265,0.9272663686213953,0.6265201708228306,0.06692073910394031,0.07392968520086717,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/amazon_google/fraction_001/seed_20260725/metrics.json
jina_finetuned,amazon_google,1,20260726,0.6056338028169014,0.5149700598802395,0.7350427350427351,0.9303806926439273,0.6400925954560385,0.06930751860602359,0.0883028345552955,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/amazon_google/fraction_001/seed_20260726/metrics.json
jina_finetuned,amazon_google,1,20260727,0.602112676056338,0.5119760479041916,0.7307692307692307,0.9263469114124772,0.6341365982630097,0.10285640184718625,0.17672519598911063,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/amazon_google/fraction_001/seed_20260727/metrics.json
jina_finetuned,amazon_google,2,20260725,0.5954465849387041,0.5044510385756676,0.7264957264957265,0.9293709501334562,0.6436895820971918,0.08457563778657784,0.1374681960974933,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/amazon_google/fraction_002/seed_20260725/metrics.json
jina_finetuned,amazon_google,2,20260726,0.6068222621184919,0.5232198142414861,0.7222222222222222,0.9304014478856635,0.652606734291695,0.09426706535108573,0.16113147023793942,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/amazon_google/fraction_002/seed_20260726/metrics.json
jina_finetuned,amazon_google,2,20260727,0.590990990990991,0.5109034267912772,0.7008547008547008,0.9251358430571641,0.6321379297784665,0.10000396610139131,0.1778095306395957,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/amazon_google/fraction_002/seed_20260727/metrics.json
jina_finetuned,amazon_google,3,20260725,0.6058519793459552,0.5072046109510087,0.7521367521367521,0.935189682154228,0.637354422273213,0.08896539008141413,0.14763970477071925,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/amazon_google/fraction_003/seed_20260725/metrics.json
jina_finetuned,amazon_google,3,20260726,0.6023688663282571,0.49859943977591037,0.7606837606837606,0.9357594135398895,0.6378720498913606,0.0833434400111006,0.13427196213560458,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/amazon_google/fraction_003/seed_20260726/metrics.json
jina_finetuned,amazon_google,3,20260727,0.5986394557823129,0.4971751412429379,0.7521367521367521,0.9350962835664147,0.6407999347897704,0.08538714789979393,0.13946931679256672,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/amazon_google/fraction_003/seed_20260727/metrics.json
jina_finetuned,amazon_google,4,20260725,0.6164874551971327,0.5308641975308642,0.7350427350427351,0.9377353125531853,0.6528396922691744,0.09665996198253202,0.16802770651818438,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/amazon_google/fraction_004/seed_20260725/metrics.json
jina_finetuned,amazon_google,4,20260726,0.6303939962476548,0.5618729096989966,0.717948717948718,0.9404220785959494,0.6382132885085149,0.07644549497810854,0.10493950615078536,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/amazon_google/fraction_004/seed_20260726/metrics.json
jina_finetuned,amazon_google,4,20260727,0.6126126126126126,0.5295950155763239,0.7264957264957265,0.9374976650353046,0.6534444632503468,0.09833972104042618,0.17219911109269434,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/amazon_google/fraction_004/seed_20260727/metrics.json
jina_finetuned,amazon_google,5,20260725,0.6169844020797227,0.5189504373177842,0.7606837606837606,0.9362596148657343,0.6552490942065882,0.0972578549354053,0.16782873943756746,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/amazon_google/fraction_005/seed_20260725/metrics.json
jina_finetuned,amazon_google,5,20260726,0.6232876712328768,0.52,0.7777777777777778,0.9380092817441046,0.6574211934548516,0.07379894895580597,0.11134131366398788,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/amazon_google/fraction_005/seed_20260726/metrics.json
jina_finetuned,amazon_google,5,20260727,0.6512455516014235,0.5579268292682927,0.782051282051282,0.946472231562081,0.6413252864438646,0.0695199661533404,0.0795873226796923,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/amazon_google/fraction_005/seed_20260727/metrics.json
jina_finetuned,amazon_google,10,20260725,0.6678832116788321,0.5828025477707006,0.782051282051282,0.9386931669593154,0.6065302920983813,0.06521219039064582,0.06789843044562588,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/amazon_google/fraction_010/seed_20260725/metrics.json
jina_finetuned,amazon_google,10,20260726,0.6555183946488294,0.5384615384615384,0.8376068376068376,0.9355632765054815,0.6057864445132964,0.06663810143968715,0.07034209955238355,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/amazon_google/fraction_010/seed_20260726/metrics.json
jina_finetuned,amazon_google,10,20260727,0.6821705426356589,0.624113475177305,0.7521367521367521,0.928171297161098,0.6265794947300362,0.06636158791367389,0.06844768606287148,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/amazon_google/fraction_010/seed_20260727/metrics.json
jina_finetuned,amazon_google,15,20260725,0.6801470588235294,0.5967741935483871,0.7905982905982906,0.9385997683715023,0.6596010219931789,0.07553277875930325,0.08912621905911036,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/amazon_google/fraction_015/seed_20260725/metrics.json
jina_finetuned,amazon_google,15,20260726,0.6904315196998124,0.6153846153846154,0.7863247863247863,0.9021359219270828,0.6437835490175896,0.06350889286091671,0.05296280114179192,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/amazon_google/fraction_015/seed_20260726/metrics.json
jina_finetuned,amazon_google,15,20260727,0.6844106463878327,0.6164383561643836,0.7692307692307693,0.9151453074473959,0.6579924842227205,0.06372155530631042,0.05356139261064327,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/amazon_google/fraction_015/seed_20260727/metrics.json
jina_finetuned,amazon_google,20,20260725,0.67578125,0.6223021582733813,0.7393162393162394,0.9100291403593977,0.655365243493109,0.0629760026398095,0.04731682847293376,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/amazon_google/fraction_020/seed_20260725/metrics.json
jina_finetuned,amazon_google,20,20260726,0.6610878661087866,0.6475409836065574,0.6752136752136753,0.9230219216863219,0.6238747912265744,0.0659091848125251,0.06390706764032916,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/amazon_google/fraction_020/seed_20260726/metrics.json
jina_finetuned,amazon_google,20,20260727,0.6768060836501901,0.6095890410958904,0.7606837606837606,0.8882350987741954,0.6173716587299305,0.059817290556001865,0.041040176234089856,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/amazon_google/fraction_020/seed_20260727/metrics.json
jina_finetuned,amazon_google,25,20260725,0.683495145631068,0.6263345195729537,0.7521367521367521,0.9497619373772846,0.6520043951309533,0.07212650579543502,0.08533116453438933,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/amazon_google/fraction_025/seed_20260725/metrics.json
jina_finetuned,amazon_google,25,20260726,0.6791744840525328,0.6053511705685619,0.7735042735042735,0.9069314205302548,0.658381877833626,0.05855324077760571,0.041973317319805886,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/amazon_google/fraction_025/seed_20260726/metrics.json
jina_finetuned,amazon_google,25,20260727,0.6784452296819788,0.5783132530120482,0.8205128205128205,0.9402103751302391,0.6776489623906994,0.058092428928083674,0.049043120364701175,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/amazon_google/fraction_025/seed_20260727/metrics.json
jina_finetuned,amazon_google,30,20260725,0.691358024691358,0.5885885885885885,0.8376068376068376,0.9464556273686919,0.6574894827477812,0.0714933706587399,0.08366601569622728,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/amazon_google/fraction_030/seed_20260725/metrics.json
jina_finetuned,amazon_google,30,20260726,0.6807760141093474,0.5795795795795796,0.8247863247863247,0.922936825195203,0.69743478807017,0.05932937639772948,0.04479848338405586,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/amazon_google/fraction_030/seed_20260726/metrics.json
jina_finetuned,amazon_google,30,20260727,0.6772486772486772,0.5765765765765766,0.8205128205128205,0.9365408483912613,0.6793278403468933,0.06120485799627119,0.05636895380506428,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/amazon_google/fraction_030/seed_20260727/metrics.json
jina_finetuned,amazon_google,35,20260725,0.7018867924528301,0.6283783783783784,0.7948717948717948,0.9210190408587688,0.6635590282629547,0.05764896188950758,0.03753997993846804,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/amazon_google/fraction_035/seed_20260725/metrics.json
jina_finetuned,amazon_google,35,20260726,0.7065217391304348,0.6132075471698113,0.8333333333333334,0.9275579797677904,0.6902466572569903,0.055040776708124635,0.03608598137608248,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/amazon_google/fraction_035/seed_20260726/metrics.json
jina_finetuned,amazon_google,35,20260727,0.7100371747211895,0.6282894736842105,0.8162393162393162,0.9131995035346177,0.6950067773616362,0.05355727033855904,0.031823416849345657,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/amazon_google/fraction_035/seed_20260727/metrics.json
jina_finetuned,amazon_google,40,20260725,0.718132854578097,0.6191950464396285,0.8547008547008547,0.9350132625994696,0.6961608696961733,0.051593916217732017,0.033554808722830884,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/amazon_google/fraction_040/seed_20260725/metrics.json
jina_finetuned,amazon_google,40,20260726,0.7094474153297683,0.6085626911314985,0.8504273504273504,0.9409783190744823,0.7012306995218622,0.0517243521302343,0.04308575207941848,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/amazon_google/fraction_040/seed_20260726/metrics.json
jina_finetuned,amazon_google,40,20260727,0.7218045112781954,0.6442953020134228,0.8205128205128205,0.9330207593927847,0.6954592822561241,0.05615345754373691,0.042654376906719305,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/amazon_google/fraction_040/seed_20260727/metrics.json
jina_finetuned,amazon_google,45,20260725,0.7205882352941176,0.632258064516129,0.8376068376068376,0.9291540578573119,0.646418424021589,0.05577123283766533,0.0390280877275338,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/amazon_google/fraction_045/seed_20260725/metrics.json
jina_finetuned,amazon_google,45,20260726,0.7252336448598131,0.6445182724252492,0.8290598290598291,0.9188480425731519,0.7066835777540896,0.051999864508345164,0.033889379395384014,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/amazon_google/fraction_045/seed_20260726/metrics.json
jina_finetuned,amazon_google,45,20260727,0.7096774193548387,0.6111111111111112,0.8461538461538461,0.9252935828943599,0.6598698208692584,0.053156421354870025,0.036375825047635944,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/amazon_google/fraction_045/seed_20260727/metrics.json
jina_finetuned,amazon_google,50,20260725,0.712430426716141,0.6295081967213115,0.8205128205128205,0.9355809184609574,0.6708433781152997,0.05437760939720408,0.037035091948682076,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/amazon_google/fraction_050/seed_20260725/metrics.json
jina_finetuned,amazon_google,50,20260726,0.7316176470588235,0.6419354838709678,0.8504273504273504,0.9297403934363623,0.6997927355307327,0.04843081543637228,0.030035420721807024,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/amazon_google/fraction_050/seed_20260726/metrics.json
jina_finetuned,amazon_google,50,20260727,0.7174721189591078,0.6348684210526315,0.8247863247863247,0.9350651507038104,0.6424806479918511,0.05713835843809171,0.044966258998104074,/tmp/exp05_metrics.8W4Ahd/jina_finetuned/amazon_google/fraction_050/seed_20260727/metrics.json
